"1.5945121941553497E9","b8:27:eb:bf:9d:51","0.004960423999451569","50.9","false","0.0076558307437068806","false","0.020425543348275513","22.6"
"1.5945121943549402E9","1c:bf:ce:15:ec:4d","0.004391003954583357","78.4000015258789","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.594512197841233E9","b8:27:eb:bf:9d:51","0.004946034745498635","50.9","false","0.007639758841955934","false","0.020379743647303432","22.6"
"1.594512198697217E9","1c:bf:ce:15:ec:4d","0.0043950416971085815","78.4000015258789","true","0.0070141206810075156","false","0.018602114702960325","27.0"
"1.5945122003289607E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.5945122015272138E9","b8:27:eb:bf:9d:51","0.004986055957129389","51.0","false","0.007684428145147966","false","0.020507052858705382","22.7"
"1.5945122052133515E9","b8:27:eb:bf:9d:51","0.00498464934670411","51.0","false","0.007682859855619818","false","0.020502582317531708","22.7"
"1.5945122057552145E9","00:0f:00:70:91:0a","0.002880499447453191","76.0","false","0.005166923396135935","false","0.013420557892696307","19.700000762939453"
"1.5945122062489655E9","1c:bf:ce:15:ec:4d","0.004391003954583357","79.0999984741211","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.5945122088974986E9","b8:27:eb:bf:9d:51","0.0049417787374202195","51.0","false","0.007635002668463474","false","0.02036619135633256","22.7"
"1.5945122111266878E9","1c:bf:ce:15:ec:4d","0.004391003954583357","78.19999694824219","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.594512211184731E9","00:0f:00:70:91:0a","0.0029050147565559603","76.0","false","0.005198697479294309","false","0.013508733329556249","19.799999237060547"
"1.5945122125837967E9","b8:27:eb:bf:9d:51","0.004937550230333607","50.9","false","0.007630276105721573","false","0.02035272400878184","22.7"
"1.5945122160754442E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.5945122162700188E9","b8:27:eb:bf:9d:51","0.0049702557644185795","50.9","false","0.0076668047981169295","false","0.020456819607064126","22.6"
"1.5945122165350983E9","1c:bf:ce:15:ec:4d","0.004349401797742013","78.30000305175781","true","0.006961353729961767","false","0.018452668594851434","27.0"
"1.5945122199562583E9","b8:27:eb:bf:9d:51","0.004941750044991869","50.9","false","0.007634970600261486","false","0.02036609998281239","22.6"
"1.5945122203450258E9","1c:bf:ce:15:ec:4d","0.004359262670146884","78.19999694824219","true","0.006972767378880184","false","0.018484987707806065","27.0"
"1.5945122225777857E9","00:0f:00:70:91:0a","0.0029050147565559603","76.0","false","0.005198697479294309","false","0.013508733329556249","19.700000762939453"
"1.5945122236425126E9","b8:27:eb:bf:9d:51","0.004926209236620995","50.8","false","0.007617593778216732","false","0.020316591192420567","22.6"
"1.5945122262972412E9","1c:bf:ce:15:ec:4d","0.004451497630812575","78.19999694824219","true","0.007079183500131396","false","0.018786490564423525","27.0"
"1.5945122269381864E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.594512227328582E9","b8:27:eb:bf:9d:51","0.004964564518477901","50.8","false","0.007660453055613286","false","0.020438716650667384","22.6"
"1.5945122312624438E9","b8:27:eb:bf:9d:51","0.004963086565148857","50.8","false","0.007658803249312079","false","0.020434014742767008","22.6"
"1.5945122329004583E9","00:0f:00:70:91:0a","0.002872341154862943","76.0","false","0.005156332935627952","false","0.013391176782176004","19.700000762939453"
"1.5945122338479059E9","1c:bf:ce:15:ec:4d","0.004451497630812575","78.19999694824219","true","0.007079183500131396","false","0.018786490564423525","27.0"
"1.5945122349424922E9","b8:27:eb:bf:9d:51","0.004960360571303704","50.9","false","0.00765575992673044","false","0.020425341528499556","22.6"
"1.5945122386291656E9","b8:27:eb:bf:9d:51","0.004966004683705177","50.9","false","0.007662060549221368","false","0.020443298034830103","22.6"
"1.5945122388623924E9","00:0f:00:70:91:0a","0.002872341154862943","76.0999984741211","false","0.005156332935627952","false","0.013391176782176004","19.799999237060547"
"1.594512240327304E9","1c:bf:ce:15:ec:4d","0.004467860785588147","78.19999694824219","true","0.007097998517729778","false","0.01883983039291321","27.0"
"1.5945122425696416E9","b8:27:eb:bf:9d:51","0.004976012340421658","50.9","false","0.007673227406398091","false","0.02047512557617824","22.6"
"1.5945122437475667E9","00:0f:00:70:91:0a","0.002872341154862943","76.0","false","0.005156332935627952","false","0.013391176782176004","19.799999237060547"
"1.594512246255759E9","b8:27:eb:bf:9d:51","0.004999032638273733","51.0","false","0.007698890630304273","false","0.020548282319214236","22.7"
"1.5945122468188376E9","1c:bf:ce:15:ec:4d","0.004439322766059633","78.19999694824219","true","0.007065171934738014","false","0.01874677460984377","27.0"
"1.5945122475596132E9","00:0f:00:70:91:0a","0.0027928260727185174","76.0","false","0.005052672065732904","false","0.013103808918996943","19.799999237060547"
"1.5945122499418101E9","b8:27:eb:bf:9d:51","0.004927688483018034","51.0","false","0.0076192484371979926","false","0.02032130519624583","22.7"
"1.5945122530146322E9","00:0f:00:70:91:0a","0.002872341154862943","76.0","false","0.005156332935627952","false","0.013391176782176004","19.700000762939453"
"1.5945122536278481E9","b8:27:eb:bf:9d:51","0.004965923024384316","51.0","false","0.007661969405603139","false","0.020443038272213086","22.7"
"1.5945122538389752E9","1c:bf:ce:15:ec:4d","0.0044596705952071655","78.0","true","0.007088583492204582","false","0.018813137962416113","27.0"
"1.594512257313728E9","b8:27:eb:bf:9d:51","0.004951806384180374","51.0","false","0.007646206954705616","false","0.020398117886424982","22.6"
"1.594512257917655E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.5945122587162416E9","1c:bf:ce:15:ec:4d","0.004427186101015075","78.0","true","0.007051193749157454","false","0.018707158621500054","27.0"
"1.594512260997189E9","b8:27:eb:bf:9d:51","0.0049516728589025436","51.0","false","0.007646057802883879","false","0.02039769285846204","22.6"
"1.594512263880461E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945122646830668E9","b8:27:eb:bf:9d:51","0.004941750044991869","51.0","false","0.007634970600261486","false","0.02036609998281239","22.7"
"1.5945122683689249E9","b8:27:eb:bf:9d:51","0.004946034745498646","51.0","false","0.007639758841955949","false","0.020379743647303473","22.6"
"1.594512268941263E9","1c:bf:ce:15:ec:4d","0.004391003954583357","78.0","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.5945122693070655E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945122720551708E9","b8:27:eb:bf:9d:51","0.004980273255129708","51.0","false","0.007677979982782839","false","0.0204886722277338","22.7"
"1.594512273119511E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.594512274350184E9","1c:bf:ce:15:ec:4d","0.004439322766059633","78.0","true","0.007065171934738014","false","0.01874677460984377","27.0"
"1.5945122757402208E9","b8:27:eb:bf:9d:51","0.004987461470932203","51.0","false","0.007685995089779333","false","0.020511519628265668","22.7"
"1.5945122774707866E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.594512279226336E9","1c:bf:ce:15:ec:4d","0.004359262670146884","77.9000015258789","true","0.006972767378880184","false","0.018484987707806065","27.0"
"1.5945122794246385E9","b8:27:eb:bf:9d:51","0.0049918045156689544","51.0","false","0.007690836185008321","false","0.020525320161423766","22.6"
"1.594512282896851E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945122831108127E9","b8:27:eb:bf:9d:51","0.004943182617163027","51.0","false","0.007636571657115063","false","0.020370661985558803","22.6"
"1.5945122841044822E9","1c:bf:ce:15:ec:4d","0.004391003954583357","77.9000015258789","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.594512286797752E9","b8:27:eb:bf:9d:51","0.00496164737108716","51.0","false","0.007657196578519527","false","0.02042943583639171","22.7"
"1.5945122899379995E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.594512290481524E9","b8:27:eb:bf:9d:51","0.004975983419764024","51.0","false","0.0076731951447764945","false","0.02047503362023219","22.7"
"1.594512291120198E9","1c:bf:ce:15:ec:4d","0.004391003954583357","78.0","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.5945122941652725E9","b8:27:eb:bf:9d:51","0.004967363641908952","51.0","false","0.007663577282372411","false","0.020447620810233658","22.7"
"1.594512294292488E9","00:0f:00:70:91:0a","0.0027928260727185174","76.19999694824219","false","0.005052672065732904","false","0.013103808918996943","19.799999237060547"
"1.5945122970675566E9","1c:bf:ce:15:ec:4d","0.004391003954583357","77.9000015258789","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.59451229784964E9","b8:27:eb:bf:9d:51","0.004963086565148857","51.0","false","0.007658803249312079","false","0.020434014742767008","22.6"
"1.5945122986459558E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.594512301534507E9","b8:27:eb:bf:9d:51","0.0049904088641428285","51.0","false","0.007689280610421139","false","0.020520885612960962","22.6"
"1.5945123029969525E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.594512305220806E9","b8:27:eb:bf:9d:51","0.004965923024384316","51.0","false","0.007661969405603139","false","0.020443038272213086","22.7"
"1.5945123089071703E9","b8:27:eb:bf:9d:51","0.004947492095656169","51.0","false","0.007641387199470832","false","0.020384383638608426","22.6"
"1.5945123097499459E9","1c:bf:ce:15:ec:4d","0.004451497630812575","77.9000015258789","true","0.007079183500131396","false","0.018786490564423525","27.0"
"1.5945123100601006E9","00:0f:00:70:91:0a","0.0028400886071015706","76.9000015258789","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.594512312592361E9","b8:27:eb:bf:9d:51","0.0049975187761753075","50.9","false","0.007697203969535183","false","0.020543473736896547","22.6"
"1.5945123149528723E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.594512316277727E9","b8:27:eb:bf:9d:51","0.005000431058117265","50.9","false","0.007700448546223221","false","0.020552723920458538","22.6"
"1.594512319303195E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945123199630647E9","b8:27:eb:bf:9d:51","0.0049918045156689544","51.0","false","0.007690836185008321","false","0.020525320161423766","22.7"
"1.5945123223801043E9","1c:bf:ce:15:ec:4d","0.004349401797742013","77.80000305175781","true","0.006961353729961767","false","0.018452668594851434","27.0"
"1.5945123236467438E9","b8:27:eb:bf:9d:51","0.004943234648433479","51.0","false","0.007636629805362983","false","0.020370827672636756","22.7"
"1.5945123247315602E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.594512327330708E9","b8:27:eb:bf:9d:51","0.00499325375359451","51.0","false","0.007692451358973315","false","0.020529924677306237","22.7"
"1.5945123309915383E9","1c:bf:ce:15:ec:4d","0.004451497630812575","77.80000305175781","true","0.007079183500131396","false","0.018786490564423525","27.0"
"1.5945123310156698E9","b8:27:eb:bf:9d:51","0.004990367027321253","51.0","false","0.007689233977800002","false","0.02052075267613416","22.7"
"1.5945123346973357E9","b8:27:eb:bf:9d:51","0.005000431058117265","51.0","false","0.007700448546223221","false","0.020552723920458538","22.7"
"1.5945123350020547E9","00:0f:00:70:91:0a","0.002872341154862943","76.4000015258789","false","0.005156332935627952","false","0.013391176782176004","19.700000762939453"
"1.5945123358637028E9","1c:bf:ce:15:ec:4d","0.0043337212164143695","77.80000305175781","true","0.006943189198213005","false","0.018401241001346533","27.0"
"1.5945123383836343E9","b8:27:eb:bf:9d:51","0.0049975187761753075","51.0","false","0.007697203969535183","false","0.020543473736896547","22.7"
"1.5945123388165228E9","00:0f:00:70:91:0a","0.0028400886071015706","76.30000305175781","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945123407421043E9","1c:bf:ce:15:ec:4d","0.004415087500457798","77.80000305175781","true","0.007037248850426282","false","0.01866764230752451","27.0"
"1.5945123420655313E9","b8:27:eb:bf:9d:51","0.005006240632182739","51.0","false","0.007706919438637187","false","0.020571173019568807","22.7"
"1.5945123457499473E9","b8:27:eb:bf:9d:51","0.005014937888725793","51.0","false","0.007716602845017321","false","0.020598783258953382","22.7"
"1.5945123488300364E9","1c:bf:ce:15:ec:4d","0.004306514739184723","78.9000015258789","true","0.0069116297568273454","false","0.018311911439168656","27.0"
"1.5945123496670337E9","b8:27:eb:bf:9d:51","0.005026603511120971","51.0","false","0.0077295838992666914","false","0.02063579976792437","22.7"
"1.594512350158604E9","00:0f:00:70:91:0a","0.0029050147565559603","76.0999984741211","false","0.005198697479294309","false","0.013508733329556249","19.700000762939453"
"1.5945123533518052E9","b8:27:eb:bf:9d:51","0.0049917626654190465","51.0","false","0.0076907895410273305","false","0.020525187190379175","22.7"
"1.5945123553161287E9","1c:bf:ce:15:ec:4d","0.004451497630812575","77.9000015258789","true","0.007079183500131396","false","0.018786490564423525","27.0"
"1.594512356135651E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.594512357038556E9","b8:27:eb:bf:9d:51","0.004990367027321253","51.0","false","0.007689233977800002","false","0.02052075267613416","22.7"
"1.59451235912307E9","1c:bf:ce:15:ec:4d","0.004415087500457798","77.9000015258789","true","0.007037248850426282","false","0.01866764230752451","27.0"
"1.5945123604978554E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945123607226696E9","b8:27:eb:bf:9d:51","0.004981718651497499","51.0","false","0.007679591906153292","false","0.020493266952704953","22.7"
"1.5945123643988764E9","b8:27:eb:bf:9d:51","0.005039661301076519","51.0","false","0.007744104224423696","false","0.02067721065258828","22.6"
"1.5945123653878493E9","00:0f:00:70:91:0a","0.0027928260727185174","76.0999984741211","false","0.005052672065732904","false","0.013103808918996943","19.700000762939453"
"1.5945123661619394E9","1c:bf:ce:15:ec:4d","0.004517441200106276","77.9000015258789","true","0.007154892140546868","false","0.01900118011334872","27.0"
"1.594512368079987E9","b8:27:eb:bf:9d:51","0.004967363641908973","51.0","false","0.007663577282372426","false","0.0204476208102337","22.6"
"1.594512369224688E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0999984741211","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945123710358164E9","1c:bf:ce:15:ec:4d","0.004451497630812575","78.0","true","0.007079183500131396","false","0.018786490564423525","27.0"
"1.5945123717663155E9","b8:27:eb:bf:9d:51","0.004980273255129708","51.0","false","0.007677979982782839","false","0.0204886722277338","22.6"
"1.5945123754486268E9","b8:27:eb:bf:9d:51","0.004965923024384316","51.0","false","0.007661969405603139","false","0.020443038272213086","22.6"
"1.5945123791335208E9","b8:27:eb:bf:9d:51","0.005000431058117265","51.0","false","0.007700448546223221","false","0.020552723920458538","22.7"
"1.5945123805670068E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.5945123828176394E9","b8:27:eb:bf:9d:51","0.00499906171272812","51.0","false","0.007698923022057949","false","0.020548374667125894","22.7"
"1.5945123847219987E9","1c:bf:ce:15:ec:4d","0.004391003954583357","78.0","true","0.007009458543138704","false","0.01858890754005078","27.0"
"1.5945123859992137E9","00:0f:00:70:91:0a","0.0028400886071015706","76.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.5945123865186393E9","b8:27:eb:bf:9d:51","0.004971644949355073","51.0","false","0.007668354899155351","false","0.020461237669930986","22.7"
"1.5945123885299382E9","1c:bf:ce:15:ec:4d","0.004341544997156483","78.0","true","0.006952254607111063","false","0.0184269059272954","27.0"
"1.5945123902062676E9","b8:27:eb:bf:9d:51","0.0049589911677668614","51.0","false","0.007654230938485053","false","0.020420984128872936","22.7"
"1.5945123919667501E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945123938938837E9","b8:27:eb:bf:9d:51","0.005006198643002675","51.0","false","0.0077068726771779275","false","0.020571039694632563","22.7"
"1.5945123955457332E9","1c:bf:ce:15:ec:4d","0.0044596705952071655","78.19999694824219","true","0.007088583492204582","false","0.018813137962416113","27.0"
"1.5945123973998473E9","00:0f:00:70:91:0a","0.002880499447453191","76.0","false","0.005166923396135935","false","0.013420557892696307","19.700000762939453"
"1.5945123975818694E9","b8:27:eb:bf:9d:51","0.004981718651497499","51.0","false","0.007679591906153292","false","0.020493266952704953","22.7"
"1.594512399356173E9","1c:bf:ce:15:ec:4d","0.004492535123085711","78.19999694824219","true","0.007126334076582767","false","0.018920178763772003","27.0"
"1.5945124012124512E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"1.5945124012695198E9","b8:27:eb:bf:9d:51","0.004986109008305955","51.0","false","0.007684487291756326","false","0.020507221462303375","22.7"
"1.5945124042321637E9","1c:bf:ce:15:ec:4d","0.004439322766059633","78.30000305175781","true","0.007065171934738014","false","0.01874677460984377","27.100000381469727"
"1.5945124049568317E9","b8:27:eb:bf:9d:51","0.004987503279799377","51.0","false","0.0076860416987492575","false","0.020511652493852638","22.7"
"1.5945124082484004E9","00:0f:00:70:91:0a","0.0028400886071015706","76.0","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.5945124086433067E9","b8:27:eb:bf:9d:51","0.004970255764418569","51.0","false","0.007666804798116914","false","0.020456819607064084","22.7"
"1.5945124091058335E9","1c:bf:ce:15:ec:4d","0.004318122146935968","78.19999694824219","true","0.006925101044087962","false","0.018350038763671615","27.0"
"1.5945124123305879E9","b8:27:eb:bf:9d:51","0.0050033244669303745","51.0","false","0.007703671578774829","false","0.02056191294548746","22.7"
"1.5945124125999038E9","00:0f:00:70:91:0a","0.0027928260727185174","75.80000305175781","false","0.005052672065732904","false","0.013103808918996943","19.799999237060547"
"1.5945124150487883E9","1c:bf:ce:15:ec:4d","0.004291027976634838","78.0999984741211","true","0.0068936405301486155","false","0.018261005046697677","27.0"
"1.5945124160162945E9","b8:27:eb:bf:9d:51","0.004999032638273733","51.0","false","0.007698890630304273","false","0.020548282319214236","22.7"
"1.5945124193913538E9","1c:bf:ce:15:ec:4d","0.004341544997156483","78.19999694824219","true","0.006952254607111063","false","0.0184269059272954","27.100000381469727"
"1.5945124197021863E9","b8:27:eb:bf:9d:51","0.004966004683705177","51.1","false","0.007662060549221368","false","0.020443298034830103","22.7"
"1.594512423387916E9","b8:27:eb:bf:9d:51","0.004965923024384316","51.1","false","0.007661969405603139","false","0.020443038272213086","22.7"
"1.5945124239299147E9","00:0f:00:70:91:0a","0.0028400886071015706","75.4000015258789","false","0.005114383400977071","false","0.013274836704851536","19.799999237060547"
"1.5945124248014004E9","1c:bf:ce:15:ec:4d","0.0044596705952071655","78.0999984741211","true","0.007088583492204582","false","0.018813137962416113","27.0"
